price_doc,id
10302299.999999993,30799
13636199.999999983,30800
6109933.000000001,30801
20039799.999999985,30802
2713961.7500000005,30803
3604815.749999997,30804
15117899.999999981,30805
6893759.999999999,30806
5960419.4483274445,30807
10246155.999999998,30808
4849857.0,30809
11033699.999999989,30810
4300466.000000002,30811
5212400.000000003,30812
4798100.000000003,30813
2481601.750000002,30814
3720699.999999997,30815
7784700.0,30816
1775282.4999999998,30817
7582499.999999995,30818
7777999.999999996,30819
5050299.999999997,30820
24151800.000000007,30821
8716299.999999996,30822
6874772.499999998,30823
3519947.000000001,30824
5255490.500000004,30825
10380700.000000002,30826
5481198.000000002,30827
5525490.928415313,30828
5397700.000000004,30829
8605119.999999996,30830
6404882.999999998,30831
5960822.090953561,30832
4941399.999999999,30833
4142340.749999997,30834
7499999.999999999,30835
6547965.999999998,30836
5068685.0,30837
4389400.000000003,30838
5777099.999999995,30839
10871199.999999993,30840
11121000.000000011,30841
7041079.462696045,30842
5237600.000000004,30843
6639679.999999997,30844
9475900.000000004,30845
4177836.500000002,30846
5783600.000000004,30847
8283698.000000004,30848
4323040.000000003,30849
3959863.2499999967,30850
4953782.000000002,30851
6401549.812350132,30852
4271799.499999998,30853
5605199.999999997,30854
7381148.499999997,30855
8494047.916040985,30856
2193630.5000000005,30857
4193024.2499999963,30858
5879104.999999998,30859
5777099.999999995,30860
8731515.999999994,30861
6320217.559546501,30862
5433260.500000005,30863
6199999.999999996,30864
9831273.000000007,30865
7057791.999999999,30866
5725200.000000005,30867
8248500.0,30868
5516525.174419129,30869
4713599.999999996,30870
8222799.999999997,30871
4843321.499999997,30872
3740191.75,30873
4604999.999999999,30874
6862499.999999998,30875
4851327.999999996,30876
10314000.0,30877
5549342.999999998,30878
10412891.0,30879
6282175.499999996,30880
1842282.0000000007,30881
10825359.999999993,30882
3626800.000000001,30883
5652779.999999995,30884
5132100.000000005,30885
7435295.000000006,30886
5570699.999999999,30887
4300141.500000003,30888
5113900.000000003,30889
7197599.999999994,30890
3388966.4999999995,30891
3502213.749999999,30892
4245328.000000002,30893
5499999.999999997,30894
4218119.499999999,30895
6203285.999999996,30896
7815300.0,30897
6787153.999999996,30898
6626598.000000003,30899
3308687.25,30900
6542908.374721454,30901
2004620.6249999981,30902
6863190.999999999,30903
7963100.000000002,30904
5622569.499999998,30905
6283027.13665952,30906
12216699.999999996,30907
4096861.9999999967,30908
12465022.999999989,30909
6922497.000000006,30910
4197799.999999997,30911
6500000.000000005,30912
20057000.000000004,30913
6117299.999999998,30914
7925400.0,30915
5528124.5,30916
8569000.000000006,30917
6543156.730508601,30918
5043799.000000002,30919
4919300.000000003,30920
3866384.750000001,30921
5681600.000000001,30922
3317059.7500000005,30923
5118260.500000004,30924
13977100.000000022,30925
6572690.999999995,30926
7727200.000000002,30927
4626099.999999997,30928
5131623.000000002,30929
10119899.999999983,30930
10913530.999999993,30931
5000000.000000003,30932
4534600.000000004,30933
13469099.999999981,30934
6722997.000000004,30935
7031476.500000006,30936
8818799.999999996,30937
3889335.9999999995,30938
9318169.999999989,30939
6468668.500000005,30940
6329779.617016688,30941
3513628.5000000014,30942
6600858.0,30943
4954382.000000005,30944
3624599.9999999995,30945
13010000.000000019,30946
6782377.999999995,30947
8399099.999999994,30948
6153415.000000003,30949
6138300.000000002,30950
16180427.000000011,30951
7605340.999999994,30952
9855899.999999987,30953
4657243.500000004,30954
6464955.529622778,30955
6696895.000000002,30956
5819399.999999995,30957
27850700.0,30958
8099800.0000000065,30959
7499999.999999999,30960
8796200.0,30961
10949600.000000002,30962
3642643.2500000005,30963
4482799.999999998,30964
6842277.999999996,30965
12005899.999999985,30966
11402599.999999996,30967
3408537.2499999977,30968
3438928.999999998,30969
6055965.000000001,30970
11390499.999999993,30971
3629351.999999999,30972
5125054.5,30973
4986263.500000005,30974
7527848.298152665,30975
5159353.000000005,30976
6966325.500000002,30977
7634900.000000006,30978
3416360.7500000005,30979
7012144.000000002,30980
5613985.499999999,30981
6539740.499999995,30982
3833407.2500000023,30983
5654159.999999996,30984
3575661.2500000023,30985
9626199.000000006,30986
9143199.999999998,30987
6124499.999999995,30988
7466625.743935483,30989
12725300.00000002,30990
8898599.999999989,30991
2545697.249999998,30992
7361100.000000003,30993
4772299.999999998,30994
6967072.555959217,30995
5707540.000000003,30996
7002467.499999999,30997
6044832.503882965,30998
6999999.999999998,30999
8019999.999999994,31000
6260656.499999994,31001
9457999.999999993,31002
9412299.999999987,31003
4217624.999999996,31004
2686257.2500000005,31005
7533385.5,31006
4409399.999999998,31007
5626823.000000004,31008
6459373.034590892,31009
6299999.999999995,31010
4103086.7499999986,31011
5785778.0,31012
6900212.000000002,31013
14887800.000000011,31014
7967400.000000003,31015
4054240.2499999977,31016
9488896.000000007,31017
5334900.000000002,31018
4362301.5,31019
7034689.499999997,31020
11909168.000000011,31021
20247246.00000003,31022
9620895.000000007,31023
4698100.000000003,31024
6007416.000000001,31025
6023005.8940698365,31026
4399312.999999999,31027
3389600.000000002,31028
7810199.999999995,31029
6712739.500000001,31030
9176084.999999994,31031
9632699.999999993,31032
8237439.000000004,31033
7471144.490638627,31034
9725431.000000015,31035
6773999.999999999,31036
24531099.99999997,31037
4251961.0,31038
10068158.999999985,31039
5734793.499999999,31040
4217062.000000002,31041
3230214.2500000023,31042
6299999.999999995,31043
8970799.99999999,31044
7267400.500000001,31045
13874924.999999985,31046
8049000.000000006,31047
5632400.0,31048
4227300.000000002,31049
7732662.999999994,31050
6318622.999999998,31051
3723375.750000003,31052
16520213.999999989,31053
6145580.500000002,31054
5438199.999999998,31055
11997469.000000002,31056
5583646.999999999,31057
7134901.499999994,31058
2888779.749999998,31059
6763569.499999999,31060
6518153.499999998,31061
6279719.500000004,31062
3537831.000000003,31063
4969136.000000003,31064
9706499.99999999,31065
4308881.0,31066
8076300.000000002,31067
4126148.25,31068
4467126.499999999,31069
4686341.499999996,31070
3312267.500000001,31071
8106399.999999995,31072
1842282.0000000007,31073
7150350.5000000065,31074
6756264.999999999,31075
6625399.999999996,31076
5615544.0,31077
4244712.5,31078
5039860.500000004,31079
6479287.999999999,31080
2864367.0000000005,31081
10558900.000000011,31082
4931368.500000003,31083
9484807.000000007,31084
11880422.999999981,31085
3727042.2499999995,31086
4826399.999999997,31087
7824099.999999999,31088
6280519.8829396255,31089
32877247.999999996,31090
3179667.500000001,31091
6797174.500000006,31092
6108610.499999997,31093
6109200.000000004,31094
5000000.000000003,31095
20686300.0,31096
10524799.999999987,31097
10021899.999999987,31098
19311730.00000001,31099
4889599.999999997,31100
3964000.000000001,31101
5975098.325550808,31102
10611399.99999999,31103
5362100.0,31104
8862399.999999996,31105
4382111.500000002,31106
9257700.000000015,31107
6605699.999999994,31108
5359125.499999996,31109
9171954.999999994,31110
10556900.00000001,31111
5755800.0,31112
3469998.749999997,31113
4519299.999999997,31114
5461693.000000004,31115
6033953.927566906,31116
5970226.1263707625,31117
3782493.749999999,31118
2983707.2500000014,31119
5439199.999999998,31120
6362759.499999999,31121
5724900.000000004,31122
4897754.5,31123
5499999.999999997,31124
11744474.999999994,31125
18610900.000000004,31126
5475879.499999995,31127
6028731.20979863,31128
5474965.500000001,31129
12232161.000000007,31130
7113800.000000006,31131
9320200.000000006,31132
10401300.000000007,31133
6199999.999999996,31134
9852500.000000011,31135
9389500.000000006,31136
4240476.499999997,31137
6845300.000000006,31138
3822411.749999998,31139
6764700.000000003,31140
7588500.000000005,31141
9538271.000000006,31142
5041264.499999997,31143
3763165.2500000023,31144
5828900.000000003,31145
5385600.000000005,31146
13308700.000000007,31147
6193461.999999999,31148
2079152.8749999988,31149
8122671.0000000065,31150
5000000.000000003,31151
7773625.499999998,31152
5320281.499999997,31153
16179299.999999989,31154
6396749.1743853865,31155
7589199.999999999,31156
3980449.000000003,31157
9076899.999999987,31158
5984326.499999998,31159
5272700.000000005,31160
3385623.0000000023,31161
4485965.999999999,31162
5730400.000000004,31163
6010682.499999996,31164
6039400.5,31165
5558437.500000002,31166
7703184.9999999935,31167
11424300.00000002,31168
6999999.999999998,31169
5436699.999999998,31170
12179900.00000002,31171
5285956.499999998,31172
10737700.000000017,31173
9987999.999999994,31174
16212700.000000015,31175
4900688.500000003,31176
8075593.999999997,31177
4132039.2499999986,31178
4667100.000000003,31179
4178996.0000000014,31180
8740714.000000006,31181
6746710.0,31182
7871103.499999998,31183
5016771.870436215,31184
4213484.000000002,31185
8279300.000000006,31186
3517202.249999998,31187
4903877.000000002,31188
4880148.499999998,31189
7414100.000000001,31190
12361800.000000011,31191
3897802.0000000005,31192
5221539.000000002,31193
10753804.000000011,31194
7290900.000000001,31195
4933000.000000002,31196
14261500.000000022,31197
5261600.0,31198
6499004.499999995,31199
10535774.99999999,31200
3786218.2499999986,31201
3703914.750000001,31202
6296480.499999995,31203
3591426.2500000014,31204
8609920.999999998,31205
5655699.999999999,31206
4193880.500000002,31207
4804400.000000001,31208
4035827.7500000023,31209
5543281.500000003,31210
7260600.000000006,31211
4784352.999999998,31212
10575799.999999985,31213
6634837.500000005,31214
4851707.499999996,31215
5650085.000000004,31216
6851439.000000006,31217
8237517.9999999935,31218
3346696.250000001,31219
7126727.499999996,31220
3668871.249999997,31221
6620700.000000005,31222
9545895.999999989,31223
7031379.665471065,31224
11185217.000000017,31225
6101413.999999995,31226
9292540.000000006,31227
9752099.999999983,31228
4625577.000000002,31229
5638253.999999999,31230
4142657.0000000005,31231
7070302.500000006,31232
6400199.499999996,31233
6356730.499999997,31234
5316244.000000004,31235
6199999.999999996,31236
11022500.000000006,31237
6486137.999999996,31238
12130700.000000019,31239
6472090.079719229,31240
6235267.0,31241
6841730.000000003,31242
3637276.500000003,31243
6884673.000000005,31244
7840599.999999996,31245
10921699.999999993,31246
5515723.0,31247
7119200.000000003,31248
9528342.0,31249
5613868.0,31250
6780179.500000006,31251
6249077.999999997,31252
8824200.000000002,31253
5663099.999999997,31254
11787600.000000007,31255
6535652.224529702,31256
5041639.499999997,31257
8785800.000000006,31258
10580703.000000007,31259
7762099.999999994,31260
22115515.999999974,31261
5622569.499999998,31262
5949006.999999997,31263
3710550.75,31264
11721599.999999993,31265
7735699.999999996,31266
3773367.499999999,31267
4134211.0000000033,31268
8076799.999999998,31269
4184276.2499999995,31270
5250971.5,31271
16246900.000000006,31272
7644599.999999996,31273
5714300.0,31274
6332068.382448184,31275
5400500.000000003,31276
4852499.999999998,31277
14005556.000000007,31278
14314981.000000006,31279
7045104.683395421,31280
6724362.499999995,31281
11852945.000000011,31282
6238889.500000001,31283
3999499.9999999967,31284
5224203.499999998,31285
7233399.999999994,31286
9626842.000000004,31287
4333268.5,31288
8850500.0,31289
5765612.500000003,31290
6299999.999999995,31291
3767344.7500000023,31292
6776973.000000002,31293
3708781.999999998,31294
18176466.00000002,31295
9698516.000000011,31296
8504469.000000007,31297
3608602.750000001,31298
9550449.000000013,31299
6812500.000000005,31300
6302055.499999998,31301
5349400.0,31302
8220600.0,31303
6734752.999999998,31304
8380299.999999999,31305
3152541.2500000014,31306
6107893.499999995,31307
7769600.000000002,31308
8582099.999999994,31309
61329368.000000015,31310
5305100.000000003,31311
5499999.999999997,31312
11953800.000000013,31313
6435760.499999999,31314
9552015.999999989,31315
11287487.999999998,31316
17238200.000000026,31317
8283199.999999994,31318
6580104.499999995,31319
5763100.000000003,31320
6797038.000000001,31321
6358603.999999995,31322
7631399.9999999935,31323
6608399.999999997,31324
6000000.000000005,31325
5078000.000000003,31326
7478669.667795198,31327
14297735.999999998,31328
5432613.000000001,31329
11036407.999999987,31330
8299014.4999999935,31331
5635099.999999996,31332
5153599.999999997,31333
4113842.249999998,31334
8539359.0,31335
8135100.000000001,31336
7311599.999999998,31337
3999417.249999998,31338
4669899.999999997,31339
6643400.000000001,31340
9544823.000000004,31341
5059900.000000004,31342
3387903.2500000005,31343
3815000.000000003,31344
4911267.000000003,31345
3671983.2500000005,31346
7980323.000000002,31347
11159599.999999998,31348
10986199.999999994,31349
3462200.750000002,31350
5422399.999999998,31351
9739800.000000007,31352
4859999.999999999,31353
7475560.1796788415,31354
9396324.000000013,31355
4245000.5,31356
5034168.500000004,31357
2323744.7500000005,31358
6334237.500000003,31359
9274763.000000015,31360
4669899.999999997,31361
9627888.999999987,31362
5275210.000000005,31363
3478100.0000000023,31364
3619359.500000001,31365
6470734.116002605,31366
9416900.00000001,31367
6299999.999999995,31368
4193436.2500000005,31369
9485600.00000001,31370
8821777.999999994,31371
6830138.999999996,31372
4929500.000000002,31373
6314393.999999995,31374
5595900.0,31375
6489813.499999999,31376
8830900.000000007,31377
5598100.000000004,31378
30917999.999999978,31379
4148499.9999999995,31380
7523363.609450229,31381
5315099.999999995,31382
7644099.999999998,31383
24424423.99999996,31384
12712300.000000006,31385
8782877.999999994,31386
12163200.00000002,31387
5068120.000000004,31388
4330798.000000003,31389
7034863.182749186,31390
5288644.500000005,31391
9909899.999999993,31392
8446199.999999994,31393
5298699.999999996,31394
4054100.0000000033,31395
9041400.000000015,31396
6900863.500000005,31397
2230235.249999998,31398
11257599.999999998,31399
4128880.000000003,31400
11214931.999999994,31401
9135400.000000007,31402
4981690.500000004,31403
4288500.000000004,31404
4022405.9999999967,31405
5887375.000000001,31406
3299697.250000003,31407
6123524.500000004,31408
4218047.5,31409
11508099.999999998,31410
7983100.000000003,31411
10322999.999999989,31412
7499999.999999999,31413
4040200.000000001,31414
15030697.999999993,31415
6374699.999999999,31416
4580899.999999999,31417
7030782.3177794395,31418
9721499.999999996,31419
9052261.000000017,31420
6853600.000000001,31421
6277359.3174200235,31422
6920153.500000001,31423
17597899.99999997,31424
6000000.000000005,31425
4492200.000000003,31426
6653555.500000006,31427
7034713.924531687,31428
13510699.999999983,31429
4612987.000000002,31430
5408229.499999996,31431
4937594.500000004,31432
6040513.223228639,31433
3754504.499999998,31434
10965699.999999989,31435
9286251.000000015,31436
12101948.99999999,31437
8500199.997647118,31438
10565779.999999985,31439
6669899.999999996,31440
6500000.000000005,31441
7445392.000000004,31442
11206200.000000015,31443
6199999.999999996,31444
9388999.999999985,31445
13867756.000000015,31446
5858799.999999998,31447
7922600.0,31448
7342200.000000003,31449
6322111.198009724,31450
7700999.999999994,31451
11153261.000000006,31452
3023378.5000000014,31453
5336500.000000003,31454
7602199.999999999,31455
4933443.000000002,31456
5122400.000000002,31457
16237591.000000028,31458
8136499.999999996,31459
5000383.000000002,31460
4563600.000000004,31461
3612827.749999998,31462
5500551.999999998,31463
7470943.715488686,31464
5132400.000000003,31465
50929435.99999995,31466
3376865.2499999977,31467
14342099.999999974,31468
4896932.5,31469
5416978.500000004,31470
12687305.99999998,31471
2383731.0000000005,31472
7473553.371723524,31473
4058294.2499999963,31474
7092663.000000003,31475
20776100.000000004,31476
6999999.999999998,31477
5000000.000000003,31478
5801100.000000003,31479
9861200.000000013,31480
8324700.000000001,31481
9754799.999999998,31482
9561100.000000004,31483
6753694.500000002,31484
3113727.7500000014,31485
2913427.9999999995,31486
4507500.0,31487
13963624.999999987,31488
7499999.999999999,31489
4666864.499999999,31490
5884799.999999998,31491
7865100.000000002,31492
8751600.000000002,31493
5091299.999999998,31494
5301099.999999996,31495
7912599.999999999,31496
4450890.499999997,31497
5927786.499999995,31498
11073999.999999985,31499
10348200.000000017,31500
8728100.000000004,31501
9093099.999999989,31502
5221900.0,31503
9701199.999999994,31504
17048848.00000003,31505
7377100.000000006,31506
6455648.689326273,31507
6310896.499999994,31508
5419699.999999995,31509
5383100.0,31510
4982807.499999997,31511
5771895.5,31512
21638700.000000026,31513
25399608.00000003,31514
2124347.9999999986,31515
16616700.000000026,31516
5763900.000000005,31517
7702800.0,31518
6000000.000000005,31519
5246099.999999999,31520
4755400.000000002,31521
4311697.0,31522
6521165.539993606,31523
9198111.0,31524
11054100.000000013,31525
5607880.500000005,31526
6525798.801679378,31527
4353299.999999999,31528
5782800.000000001,31529
6197349.5,31530
9009800.000000006,31531
5613284.500000005,31532
13786973.000000011,31533
7473352.661289313,31534
9729299.999999994,31535
7251000.000000003,31536
4203045.499999998,31537
4809380.500000001,31538
3637162.250000003,31539
9444369.999999985,31540
2688084.499999998,31541
5499999.999999997,31542
3601441.5,31543
4882210.999999997,31544
7478218.370708359,31545
12056353.999999994,31546
5477905.621676956,31547
5700500.000000001,31548
5553605.000000005,31549
5162900.000000002,31550
5745199.999999997,31551
7430500.0,31552
5960520.11153389,31553
7660199.999999998,31554
3777904.4999999986,31555
7068812.500000002,31556
5822499.999999995,31557
9612181.99999999,31558
2682624.4999999995,31559
7222985.999999994,31560
6843060.999999994,31561
35100931.99999995,31562
3873766.5,31563
8431200.000000002,31564
9137713.999999993,31565
5716699.999999995,31566
17141940.00000002,31567
6329381.486369729,31568
6707108.500000005,31569
6822150.999999999,31570
5966204.823839021,31571
3502016.750000001,31572
5403399.999999999,31573
11431600.000000013,31574
5533736.999999996,31575
6867399.999999995,31576
4849616.499999997,31577
8055041.999999994,31578
5382810.500000005,31579
7034713.924531687,31580
5365400.000000002,31581
6218572.183387443,31582
8346399.999999996,31583
3987519.4999999967,31584
6553338.000000005,31585
12375805.999999983,31586
13940699.999999998,31587
9196800.0,31588
3471862.250000003,31589
5368499.999999995,31590
6400149.998242229,31591
7340805.000000005,31592
7180600.000000006,31593
8021159.499999995,31594
5349499.999999995,31595
3599508.25,31596
5565800.000000003,31597
3605235.0000000014,31598
6299999.999999995,31599
6999999.999999998,31600
14450199.999999983,31601
5267080.999999997,31602
14466000.00000001,31603
4137204.5000000023,31604
5003339.999999996,31605
6281858.000000002,31606
7203200.000000001,31607
5204119.499999998,31608
5338500.0,31609
7132700.000000004,31610
5665030.499999997,31611
5638100.000000004,31612
4773915.499999999,31613
15071664.999999985,31614
9795055.000000011,31615
11091699.999999981,31616
4367387.999999997,31617
6768809.0,31618
9750900.000000002,31619
4213488.000000004,31620
5572100.000000001,31621
33574800.00000005,31622
10633000.000000011,31623
4835244.500000004,31624
9707699.999999996,31625
5364400.000000003,31626
7266180.500000003,31627
10583065.000000007,31628
9702799.999999989,31629
3786608.2500000005,31630
5895319.500000005,31631
17037000.000000004,31632
5077700.000000004,31633
8309399.9999999935,31634
12743304.999999998,31635
5741000.0,31636
5468745.499999995,31637
7472885.500000005,31638
3560179.250000001,31639
10560699.999999985,31640
3844705.750000001,31641
3177079.000000002,31642
5673799.999999997,31643
10697700.0,31644
5925723.499999998,31645
8409800.000000006,31646
5380900.000000004,31647
10859565.000000002,31648
5778299.999999995,31649
6539132.205422979,31650
12836799.99999998,31651
5441287.5,31652
5263799.999999995,31653
5526088.128142727,31654
4138818.5,31655
20052000.000000015,31656
7047687.564016999,31657
4195132.5,31658
7395900.000000005,31659
5000000.000000003,31660
4982168.20270051,31661
6604862.499999997,31662
3768203.5000000014,31663
3437706.0000000014,31664
4211643.999999998,31665
5476700.649113473,31666
7844800.000000003,31667
10428631.999999989,31668
11891799.999999998,31669
6535252.0,31670
5654600.000000001,31671
8323400.000000004,31672
6999999.999999998,31673
8863400.0,31674
7320935.500000001,31675
7111699.9999999935,31676
4791850.499999997,31677
4780270.999999999,31678
8162399.999999999,31679
7127434.499999994,31680
6167750.999999994,31681
3610561.499999999,31682
6573612.500000003,31683
4917382.999999999,31684
3510285.749999999,31685
11959600.000000006,31686
9876299.999999983,31687
10132485.000000011,31688
3654944.2500000005,31689
7098740.000000004,31690
3669277.000000002,31691
4223424.500000003,31692
6299999.999999995,31693
6472839.999999994,31694
6685370.499999994,31695
3346472.9999999995,31696
4913951.5,31697
3270012.2500000014,31698
5341800.000000001,31699
5376200.000000003,31700
8755514.000000004,31701
5875400.000000001,31702
8864700.000000007,31703
5968567.667372133,31704
9331499.999999987,31705
5484829.076644049,31706
11426424.000000006,31707
8351699.9999999935,31708
5013351.5,31709
10697100.000000002,31710
7211299.999999998,31711
7651099.999999999,31712
5526363.999999996,31713
5280545.000000003,31714
5108410.000000003,31715
5777400.000000001,31716
10002333.999999989,31717
4752270.999999998,31718
7255599.999999999,31719
4565400.000000002,31720
4430676.499999996,31721
5696800.000000002,31722
5384799.999999997,31723
5857199.999999997,31724
4929516.000000004,31725
12572599.999999983,31726
6035196.765640702,31727
4541451.999999997,31728
6999999.999999998,31729
3496303.7499999986,31730
7137386.0,31731
7704200.000000003,31732
3592100.000000001,31733
4221121.500000003,31734
2851282.5,31735
6216428.234927191,31736
5176967.999999997,31737
5441162.999999999,31738
5840300.000000001,31739
7499999.999999999,31740
11421979.000000004,31741
12473893.999999985,31742
7607270.499999996,31743
4782879.000000004,31744
3639250.75,31745
9566899.999999993,31746
4970591.000000003,31747
16789400.000000015,31748
5448620.0,31749
8917099.999999998,31750
