price_doc,id
2604162.701701038,30798
10300526.263615469,30799
13595226.900517097,30800
6117693.958009237,30801
19858473.80223589,30802
2710783.303384211,30803
3592294.4777453877,30804
15066297.768582279,30805
6887577.499967404,30806
5919737.825864907,30807
10229388.8022092,30808
4852246.227415876,30809
11050722.099409483,30810
4305598.981308296,30811
5241868.838260147,30812
4871467.941695299,30813
2500121.3091451754,30814
3733678.2685561483,30815
7828016.929497754,30816
1772212.419714263,30817
7560583.370622045,30818
7787077.064701051,30819
5060410.980292216,30820
24167913.044059422,30821
8647913.799341803,30822
6960701.198003773,30823
3531925.1209443663,30824
5275592.74091828,30825
10359460.889555126,30826
5483542.686384838,30827
5602892.20447269,30828
5387905.038126411,30829
8623423.487491645,30830
6410555.103225022,30831
5906987.21932776,30832
4933480.30644836,30833
4135493.6456198883,30834
7595741.310351944,30835
6565022.292861388,30836
5055290.030859727,30837
4407114.563129957,30838
5818595.551648612,30839
10901960.248261377,30840
11123756.736691566,30841
7071572.11043238,30842
5237028.739527741,30843
6696500.1861513825,30844
9371873.666275065,30845
4182664.6075504012,30846
5816661.941284348,30847
8269780.195812676,30848
4312608.356935668,30849
3961255.245016976,30850
4954740.959812229,30851
6422788.028767682,30852
4277421.186490511,30853
5635114.0496051265,30854
7388044.415074228,30855
8475047.429231303,30856
2215013.4954719464,30857
4200965.050249624,30858
5876390.924080332,30859
5777463.09784964,30860
8716156.129171852,30861
6331930.112296241,30862
5493750.845247882,30863
6197874.632926572,30864
9812995.297885025,30865
7049690.807900639,30866
5739057.102417709,30867
8314441.422558192,30868
5554346.370873831,30869
4828128.369431152,30870
8226669.9819388045,30871
4840994.47500346,30872
3726981.4589783307,30873
4682543.894594149,30874
6851437.630670214,30875
4845669.777117337,30876
10291793.7871876,30877
5543940.226191716,30878
10559136.150158333,30879
6286650.205781611,30880
1834003.9233531696,30881
10790451.854299206,30882
3607094.237449162,30883
5647851.440402316,30884
5133597.106079133,30885
7452975.473505073,30886
5563117.336559766,30887
4290466.085307056,30888
5115070.1900877245,30889
7176958.657306065,30890
3401842.109219155,30891
3517042.940566159,30892
4249892.32543303,30893
5501673.49573142,30894
4207269.639638906,30895
6171150.746681497,30896
7760174.60308607,30897
6780040.425971712,30898
6585219.784188998,30899
3297420.1905743647,30900
6559859.6247099675,30901
1995517.9918731812,30902
6869685.493379683,30903
7914236.976513367,30904
5618683.924345918,30905
6237255.593427618,30906
12131322.409400484,30907
4073299.006364992,30908
12525346.267392585,30909
6911793.896082934,30910
4188275.274145606,30911
6469000.188726321,30912
19934292.3194266,30913
6116790.978891132,30914
7892798.645716714,30915
5511314.97747207,30916
8543380.505725287,30917
6613717.84626681,30918
4996507.352022327,30919
4912276.070345201,30920
3871452.884331169,30921
5680760.92973455,30922
3312345.6955405213,30923
5133681.282680662,30924
13964531.814192954,30925
6530209.281202856,30926
7664789.838094094,30927
4749091.003018458,30928
5141857.914671801,30929
10125821.476445016,30930
10823416.85405513,30931
4998851.05376815,30932
4543677.013659435,30933
13364006.304443201,30934
6717488.360251295,30935
7000764.500309362,30936
8794430.817354381,30937
3875833.950042517,30938
9331428.002996486,30939
6442169.071203384,30940
6357374.9350668695,30941
3519120.683530229,30942
6571466.334258648,30943
4944465.517460101,30944
3643164.8064699997,30945
13036699.00581475,30946
6761445.647601133,30947
8328127.046128609,30948
6148066.198579438,30949
6139752.826230622,30950
16284541.022770178,30951
7610891.477430211,30952
9816006.996214962,30953
4642014.898544769,30954
6427997.963111213,30955
6702001.929187914,30956
5791921.765033106,30957
28466185.64969283,30958
8065626.243860514,30959
7530780.512269076,30960
8746518.30932445,30961
10944095.43456688,30962
3625269.093927524,30963
4480539.253578406,30964
6822569.7625458455,30965
12006181.513593173,30966
11374961.366858546,30967
3426272.2110562865,30968
3427516.2166296365,30969
6066493.345037853,30970
11347482.78677071,30971
3618174.1839494305,30972
5109647.880163707,30973
4972391.304209735,30974
7540326.463485739,30975
5167417.628871206,30976
6952817.392848882,30977
7619108.29836273,30978
3389873.456894365,30979
7013690.159080333,30980
5618170.251659776,30981
6505830.558880281,30982
3825862.270508505,30983
5647924.52801121,30984
3564804.7924785432,30985
9600958.838919904,30986
9048637.564643882,30987
6120640.509856627,30988
7418661.725384279,30989
12673956.730654372,30990
8885997.584784536,30991
2562458.2541918927,30992
7327384.5127972895,30993
4748492.000672024,30994
6873428.373030502,30995
5702513.905353887,30996
6985447.609517839,30997
6120445.242440228,30998
7030673.3659359785,30999
8017549.573388243,31000
6258594.250746308,31001
9391035.829716448,31002
9371351.810562445,31003
4202971.021667072,31004
2692923.5408128337,31005
7485012.371066711,31006
4485960.045307813,31007
5631081.091725278,31008
6486529.198301087,31009
6322270.852102691,31010
4093801.625602966,31011
5771166.92563342,31012
6910157.699987237,31013
14751119.735745851,31014
7900655.123394605,31015
4044489.852280722,31016
9465759.367408901,31017
5364702.833330456,31018
4354507.602180286,31019
6998798.625550822,31020
11895424.772296093,31021
20265511.123051062,31022
9590486.387301423,31023
4669563.506532273,31024
6026422.39781701,31025
6016853.456299987,31026
4394197.709248761,31027
3404974.5092123495,31028
7899366.390112035,31029
6701122.256815765,31030
9122498.384725707,31031
9623268.96072896,31032
8210461.032758231,31033
7426413.894604858,31034
9693435.238353351,31035
6757647.494936511,31036
24483048.983065646,31037
4242590.631023411,31038
9986391.426405642,31039
5757162.143323012,31040
4204532.089272474,31041
3235357.8914326373,31042
6323402.555265783,31043
8967129.262344848,31044
7249595.744775976,31045
13787763.285426708,31046
8058055.528231802,31047
5657868.981287969,31048
4251104.98107121,31049
7722484.852373538,31050
6300235.080309985,31051
3711366.7949008727,31052
16391711.530128751,31053
6150155.2938954225,31054
5462036.157214032,31055
11965375.081952311,31056
5577241.5805523675,31057
7106126.667705866,31058
2883737.2566617117,31059
6733217.4348858865,31060
6513826.252316374,31061
6262013.35740734,31062
3528773.265066633,31063
4954137.029896196,31064
9665044.56590065,31065
4306496.829824155,31066
8029722.572221757,31067
4119309.118202136,31068
4480781.657608047,31069
4695787.249508035,31070
3288785.4263028395,31071
8064420.513416647,31072
1834003.9233531696,31073
7116711.88933728,31074
6746374.633970586,31075
6611149.771471164,31076
5611399.491831044,31077
4242008.848904612,31078
5040566.583982972,31079
6462887.961978142,31080
2879197.778406535,31081
10536143.148489641,31082
4921295.592836016,31083
9462379.486452712,31084
11875627.801715983,31085
3713503.8830970405,31086
4821874.392461111,31087
7721793.265668051,31088
6282735.338915262,31089
32913588.319728974,31090
3191147.783643249,31091
6774399.219274102,31092
6100237.575771937,31093
6091711.321654881,31094
4992727.848931467,31095
20463662.86749783,31096
10624212.433183907,31097
10087724.096792093,31098
19333878.09716986,31099
4876311.779293329,31100
3968174.5017080083,31101
5948415.480765859,31102
10632310.103133406,31103
5342110.043711816,31104
8784152.843568182,31105
4368415.59436664,31106
9312608.501635002,31107
6571096.633904582,31108
5346333.988563218,31109
9151941.041391617,31110
10536192.340264324,31111
5734111.5632032575,31112
3475023.853684571,31113
4520465.398292407,31114
5459170.08903636,31115
6001604.685737937,31116
5972862.926329646,31117
3769490.9728454105,31118
2983532.140025466,31119
5437514.793284558,31120
6421281.159165087,31121
5737866.953302465,31122
4893528.672112286,31123
5495837.893703045,31124
11741539.407870801,31125
18656588.373474903,31126
5480815.889611448,31127
6058247.972723655,31128
5473953.6485061105,31129
12175973.034846177,31130
7116286.426408478,31131
9296599.080789292,31132
10385887.744689105,31133
6199170.972412188,31134
9856914.340088576,31135
9376316.561974991,31136
4239328.528389977,31137
6832837.219785681,31138
3807436.783440356,31139
6769465.071473317,31140
7578979.8022249425,31141
9510349.823708585,31142
5024185.450229275,31143
3754518.99252112,31144
5805913.295234123,31145
5412143.449435187,31146
13359979.574861044,31147
6188126.339736809,31148
2071264.6345682628,31149
8100611.502533845,31150
4970780.378903366,31151
7845668.10346766,31152
5311755.836261028,31153
15992045.246381436,31154
6384996.707885083,31155
7642511.853938514,31156
3991425.565658091,31157
9048650.852055434,31158
5989979.595330855,31159
5267754.449057092,31160
3371520.660873335,31161
4486761.802970418,31162
5745780.598365242,31163
5980452.476206454,31164
6051169.426916619,31165
5558556.327534426,31166
7655848.575267284,31167
11410816.47986266,31168
6996121.064132714,31169
5436096.094893866,31170
12177651.177026354,31171
5269756.83001006,31172
10674064.728173984,31173
10045594.711339429,31174
16112756.878169065,31175
4897644.855654655,31176
8058651.663656828,31177
4130110.2360678846,31178
4667060.899682071,31179
4170317.955711212,31180
8746772.463311737,31181
6756844.048668573,31182
7853001.130888844,31183
5022167.475634283,31184
4200247.002786971,31185
8242196.478763874,31186
3521110.413670606,31187
4896099.774559565,31188
4869807.566391784,31189
7383270.849601221,31190
12406269.220222287,31191
3894758.5641175588,31192
5223022.350962601,31193
10590890.291741058,31194
7329704.687829896,31195
4944190.413855726,31196
14281434.343967507,31197
5300581.895623754,31198
6475877.984595654,31199
10495455.438328447,31200
3761796.5537295076,31201
3696862.02347408,31202
6303389.080230094,31203
3577462.9473120924,31204
8586396.629669288,31205
5651673.318069397,31206
4185897.434952894,31207
4838476.83540055,31208
4039452.8986222036,31209
5543338.95942192,31210
7236374.489335923,31211
4758293.700946672,31212
10506024.368286857,31213
6612254.635552036,31214
4847379.974600777,31215
5645237.664761165,31216
6828470.957529957,31217
8207465.185311015,31218
3358189.4249099838,31219
7095261.161035278,31220
3653025.1727931853,31221
6606061.69856819,31222
9505801.121180706,31223
7032518.940726278,31224
11299734.85897254,31225
6110194.300712848,31226
9256864.645783717,31227
9791521.137749,31228
4616592.743441227,31229
5639043.712638737,31230
4141174.254960858,31231
7000288.842192068,31232
6379027.452733567,31233
6347114.277496446,31234
5308652.673509049,31235
6230545.006795247,31236
10986693.338014768,31237
6468306.933331082,31238
12179922.518321734,31239
6436305.307370824,31240
6208602.302537347,31241
6813516.563446986,31242
3623742.3431972372,31243
6854882.202967584,31244
7780539.266457956,31245
10892340.622896224,31246
5523810.963760014,31247
7097810.504607052,31248
9502434.367132043,31249
5616058.130596242,31250
6750864.93108221,31251
6253632.647240756,31252
8791052.367409563,31253
5668961.320035792,31254
11740604.453395357,31255
6551655.934106443,31256
5038771.206445904,31257
8806815.19454409,31258
10414757.09473656,31259
7739561.005768314,31260
22080484.327592123,31261
5618683.924345918,31262
5940841.56668525,31263
3684169.8168466883,31264
11738918.553078298,31265
7707343.699178597,31266
3747288.337720852,31267
4126971.833518411,31268
8045912.772970336,31269
4173462.049889235,31270
5232752.854956041,31271
16173303.824840613,31272
7621570.316265728,31273
5720834.684338845,31274
6416258.6178819435,31275
5395421.886836091,31276
4867822.016380235,31277
13939043.720668556,31278
14262298.052560689,31279
7158494.911430686,31280
6702650.636767404,31281
11828499.739082161,31282
6242900.187046075,31283
4003869.2107003224,31284
5195959.131001778,31285
7271284.214513148,31286
9602316.36392792,31287
4322626.995088152,31288
8828606.555950087,31289
5758779.653458603,31290
6299636.51964606,31291
3750710.976523698,31292
6751147.584292489,31293
3693719.1789199123,31294
18219097.36117805,31295
9658970.012928335,31296
8640562.419245904,31297
3610539.7406910164,31298
9519732.470685247,31299
6820471.0842859885,31300
6289806.687237675,31301
5346257.28832608,31302
8213330.852968832,31303
6707411.40114807,31304
8366715.187018832,31305
3159454.7893725527,31306
6116752.6425877875,31307
7780375.219661704,31308
8595494.738760922,31309
61367979.281698905,31310
5295064.334820842,31311
5517371.185808446,31312
11853872.168586632,31313
6409836.444054948,31314
9531568.103372931,31315
11316831.042756675,31316
17209311.516093995,31317
8293173.120952795,31318
6553915.599820692,31319
5791502.678124422,31320
6758917.973397719,31321
6341421.784012291,31322
7659555.103689953,31323
6646866.125241278,31324
5978671.051420742,31325
5064225.2138298135,31326
7443096.789487737,31327
14263817.077985331,31328
5425538.0107652685,31329
10903629.157245966,31330
8285492.577105054,31331
5630571.749104569,31332
5150073.388218479,31333
4105263.357357374,31334
8465597.91327618,31335
8070056.695083986,31336
7294479.177635059,31337
3983338.1214242675,31338
4663052.007865974,31339
6643453.039588996,31340
9516888.884674031,31341
5056783.567378354,31342
3369174.8483092366,31343
3828066.829215817,31344
4924673.181326588,31345
3659575.0974392244,31346
8029230.713594053,31347
11135350.75224987,31348
11014535.33030078,31349
3468205.237213195,31350
5413460.021459015,31351
9702765.666487318,31352
4862006.895539826,31353
7407869.722659175,31354
9367992.26529275,31355
4246423.786779482,31356
5025043.856761984,31357
2322520.63422269,31358
6317180.376411227,31359
9283214.383266008,31360
4664912.1309351865,31361
9603840.00174742,31362
5266900.110955878,31363
3482165.4411068596,31364
3608724.9400569643,31365
6454334.729374331,31366
9349700.750448536,31367
6277294.857416873,31368
4181459.303288655,31369
9436006.247049738,31370
8838455.65989881,31371
6797014.879986207,31372
5013614.075524934,31373
6307338.4909450235,31374
5592238.595276034,31375
6468974.1063590115,31376
8840871.128682476,31377
5639722.2964485595,31378
31235045.009848442,31379
4163961.687940777,31380
7486709.783527016,31381
5340327.885765216,31382
7624044.048590946,31383
24071136.27050446,31384
12658947.757889714,31385
8787500.997796789,31386
12180428.244701857,31387
5072259.44765528,31388
4323159.922429448,31389
7118942.696527516,31390
5284309.281733041,31391
9843499.907445438,31392
8415918.556138894,31393
5335394.669565799,31394
4073386.9848471,31395
9036522.526618872,31396
6877555.82460528,31397
2250870.490219024,31398
11159346.712542482,31399
4128122.2600359484,31400
11187702.561284926,31401
9180572.86200416,31402
4978929.2347519025,31403
4337151.71833739,31404
4038790.848262814,31405
5915377.3061728105,31406
3289430.1484911605,31407
6142689.147797298,31408
4196724.322887494,31409
11508034.379636848,31410
7949234.448026481,31411
10326743.442287153,31412
7493097.275619966,31413
4076965.4607303552,31414
15017997.767282398,31415
6381866.178255574,31416
4642799.443052192,31417
7094063.06857306,31418
9687933.330741035,31419
9045849.974080952,31420
6786826.56242464,31421
6267604.950128219,31422
6914839.760729794,31423
17602353.585972242,31424
6024268.833531572,31425
4493795.0702263415,31426
6614813.590841518,31427
7016961.80726829,31428
13455101.399267927,31429
4641417.236677369,31430
5402371.94447441,31431
4930751.639613079,31432
6051979.266777214,31433
3745013.506888475,31434
10946149.166804994,31435
9246718.93778853,31436
12097064.34665976,31437
8458309.255175136,31438
10738448.796110302,31439
6657370.779903144,31440
6462406.693658151,31441
7430436.691685787,31442
11278251.396711022,31443
6217894.8543822775,31444
9203286.82986075,31445
13719700.55488623,31446
5872670.364857156,31447
7943530.914023155,31448
7421829.11885905,31449
6320087.590837534,31450
7716901.022590692,31451
11085597.396290258,31452
3058418.889952036,31453
5346093.521363199,31454
7578253.591322344,31455
4928783.790463855,31456
5119449.701021059,31457
16271833.664845113,31458
8153056.898551154,31459
4995607.0138338115,31460
4579825.5256744325,31461
3608752.2142956294,31462
5494498.466068656,31463
7515738.787161917,31464
5133760.160110668,31465
50892574.511119306,31466
3355826.922089738,31467
14389577.218400948,31468
4894468.677011837,31469
5427143.824242233,31470
12617926.89857513,31471
2393131.9256860786,31472
7433145.7021734845,31473
4083266.23096838,31474
7127433.3245589305,31475
20706585.892618295,31476
7024662.133649774,31477
4995477.601014479,31478
5819468.264322167,31479
9780260.071911022,31480
8315000.735590443,31481
9708355.896836918,31482
9555831.943219705,31483
6760894.198093411,31484
3116116.341136908,31485
2918419.2261674553,31486
4510527.256263582,31487
13978651.579852706,31488
7543990.249076479,31489
4669513.51033073,31490
5925773.681391907,31491
7874365.621598401,31492
8744215.954652108,31493
5123620.106470779,31494
5316972.121398868,31495
8031992.847319728,31496
4436678.871229425,31497
5977293.423858061,31498
11096167.404409502,31499
10266683.451163573,31500
8719292.516541678,31501
9143714.555058334,31502
5217226.381261496,31503
9677544.999916656,31504
17083948.773469806,31505
7350422.89369432,31506
6407769.379117741,31507
6325628.616483776,31508
5396353.832672232,31509
5410716.80389754,31510
4981193.69275228,31511
5787830.891622366,31512
21859640.008851092,31513
25363289.81963569,31514
2116912.1254088455,31515
16439656.624024156,31516
5767632.383722505,31517
7707185.446229235,31518
6031930.961571416,31519
5322178.290614818,31520
4779215.634459733,31521
4306278.784158639,31522
6563496.188588782,31523
9168795.36578159,31524
11092228.335842459,31525
5611248.955826654,31526
6582663.845914314,31527
4363163.623092563,31528
5770538.35229762,31529
6168268.284336125,31530
8965995.063179648,31531
5612725.656001028,31532
13770071.898472575,31533
7444121.905308731,31534
9818142.50529345,31535
7228487.637105005,31536
4207823.516231882,31537
4824114.745025732,31538
3641910.9599308427,31539
9421860.970372569,31540
2708007.9815627546,31541
5504951.512165176,31542
3593691.172722901,31543
4872827.696849842,31544
7419594.314366969,31545
12048908.978645023,31546
5533426.528970719,31547
5750495.2507845,31548
5552207.768836723,31549
5148645.5851337025,31550
5732430.974040038,31551
7404554.31426226,31552
5928141.115868567,31553
7628800.851027283,31554
3782461.7074008407,31555
7050099.6494901,31556
5815599.244811401,31557
9591779.435749339,31558
2701451.8192063384,31559
7205741.048393766,31560
6840673.901876714,31561
34867380.95557221,31562
3868672.6665187767,31563
8508663.705300268,31564
9100666.842315672,31565
5721770.982883771,31566
17097681.54062385,31567
6427893.079688552,31568
6706499.506332322,31569
6822845.551366474,31570
5924629.701423365,31571
3510923.7398112235,31572
5407388.5717298165,31573
11440744.678111888,31574
5530165.61332795,31575
6873548.824985157,31576
4845609.787883262,31577
8049331.852055558,31578
5379974.810321988,31579
7059306.239146693,31580
5392618.934998188,31581
6228895.312203696,31582
8316475.60456187,31583
3981923.641413299,31584
6533623.048621985,31585
12310565.039909624,31586
13912783.454839418,31587
9179849.2542737,31588
3481402.5136029096,31589
5401596.085053322,31590
6443091.935859065,31591
7338427.312593765,31592
7235492.063048592,31593
8030014.997639877,31594
5341147.658981831,31595
3603991.5929260687,31596
5563661.792823217,31597
3599056.363042176,31598
6316855.045504133,31599
7000337.094243994,31600
14398483.69630961,31601
5260562.8539150525,31602
14419285.632688982,31603
4188378.090823387,31604
4998451.094836306,31605
6271795.533574204,31606
7172771.032884954,31607
5193930.580167659,31608
5346500.457411539,31609
7146742.181601875,31610
5733342.979341379,31611
5646258.735764543,31612
4773836.4487294955,31613
15099335.524601368,31614
9751048.597155612,31615
11057337.696371095,31616
4354507.664585557,31617
6782546.820858405,31618
9743537.685935782,31619
4222977.551718578,31620
5575958.276435023,31621
33348193.126120396,31622
10531219.701826228,31623
4835511.045738428,31624
9693484.123953614,31625
5365453.289259076,31626
7272794.624823676,31627
10563498.950443521,31628
9727616.485211289,31629
3781342.1949701887,31630
5890181.494918072,31631
17054000.52965344,31632
5086637.602587229,31633
8249476.072875193,31634
12714607.177851506,31635
5767896.130085757,31636
5467364.251423687,31637
7452264.569317133,31638
3545349.7748263706,31639
10578861.708773188,31640
3834590.099231922,31641
3199705.3113980903,31642
5687657.146854513,31643
10623622.79416968,31644
5926130.792828316,31645
8371786.019564169,31646
5421436.227391874,31647
10871067.610681476,31648
5775820.027071323,31649
6568234.309255329,31650
12751663.827676127,31651
5446494.691944024,31652
5295632.472735115,31653
5530555.709705573,31654
4146863.6074718307,31655
20320167.90328629,31656
7098986.4923617225,31657
4209386.353826523,31658
7395023.3791556945,31659
4998886.769450253,31660
4984632.991105182,31661
6588048.619289498,31662
3759594.493648008,31663
3465409.6465719417,31664
4204382.3744809795,31665
5438927.919424902,31666
7816220.660571719,31667
10362192.290279428,31668
11807207.67445627,31669
6526939.792723121,31670
5630138.129468338,31671
8297666.796291762,31672
7109328.588498798,31673
8878458.9141757,31674
7307784.5038891975,31675
7101828.9176433515,31676
4789865.121707882,31677
4795824.094644053,31678
8157237.501520966,31679
7127392.84976376,31680
6180645.667372541,31681
3617118.7349070134,31682
6547897.515293243,31683
4920579.363019343,31684
3507970.227821337,31685
12081360.437129712,31686
9927817.685656255,31687
10062729.267038826,31688
3640257.008033506,31689
7080133.80539602,31690
3656135.932406639,31691
4243057.152346298,31692
6280682.585283002,31693
6530713.8488283185,31694
6670289.272926625,31695
3331379.873213907,31696
4921161.8066638345,31697
3255573.2140574204,31698
5358881.909195237,31699
5348726.4216786735,31700
8749457.594733948,31701
5891810.284360485,31702
8868251.958466796,31703
5947258.529474571,31704
9347471.473536924,31705
5445606.221903783,31706
11437362.513494248,31707
8293968.080282844,31708
5019175.929900092,31709
10708332.688050931,31710
7201142.389259717,31711
7694256.662873441,31712
5523730.502142319,31713
5281151.152463955,31714
5089606.3485629875,31715
5764268.813187362,31716
9950521.769043587,31717
4746746.909872615,31718
7238964.888613327,31719
4614170.697450423,31720
4426291.218614133,31721
5717592.736400788,31722
5409358.474785032,31723
5884070.740142538,31724
4925103.217043507,31725
12502612.966980662,31726
6071574.458172073,31727
4536808.433146928,31728
6992036.570133677,31729
